"scientificName","taxonID","taxonKey","continent","decimalLatitude","decimalLongitude","year"
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.737695,-71.858552,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.731132,-71.850971,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.475742,-72.598626,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.475742,-72.598626,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.475742,-72.598626,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.697627,-72.822033,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",3.740475,-71.440357,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.57499,-71.05434,2016
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.066011,-71.494775,2015
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",3.6299,-71.59439,2015
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",3.6299,-71.59439,2015
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.30496,-70.91932,2015
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.71,-69.29916,2016
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.71,-69.29916,2016
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",4.98003,-69.02913,2015
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",3.85,-67.891111,2005
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",3.619167,-67.550556,2005
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",3.451806,-67.909111,2004
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",3.47444,-67.9,1996
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",1.068611,-67.594722,2012
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.928879,-75.540526,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.926521,-75.53977,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.348333,-75.020833,2011
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.105669,-74.746839,2010
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.305156,-75.075376,1996
"Abarema jupunba (Willd.) Britton & Killip","13000004",2977854,"SOUTH_AMERICA",7.31666,-75.05,1996
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.466667,-75.4,1991
"Abarema jupunba (Willd.) Britton & Killip","13000004",2977854,"SOUTH_AMERICA",7.5,-75.43333,1991
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",8.05735,-75.1188,1987
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",8.05735,-75.11879,1987
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",8.033333,-75.083333,1987
"Abarema jupunba (Willd.) Britton & Killip","13000004",2977854,"SOUTH_AMERICA",8.06666,-75.08333,1987
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.303425,-75.078774,1976
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.296185,-75.071534,1976
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.293242,-74.8346,1976
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.35077,-75.02798,1971
"Abarema jupunba (Willd.) Britton & Killip","13000004",2977854,"SOUTH_AMERICA",7.21666,-75.05,1971
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.361632,-73.899378,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.324843,-73.854173,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.361457,-73.830467,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.348556,-73.822028,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.350778,-73.823528,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.373556,-73.789222,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.275889,-73.891986,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.250417,-73.893,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.250417,-73.893,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.395306,-73.830917,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.395306,-73.830917,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.396986,-73.834972,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.287944,-73.850542,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.246998,-73.865174,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.237211,-73.824646,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.237211,-73.824646,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.242234,-73.831655,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.242234,-73.831655,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.241704,-73.831609,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.241704,-73.831609,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.236918,-73.816482,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.236918,-73.816482,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.236918,-73.816482,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.268598,-73.844423,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.268598,-73.844423,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.282347,-73.803194,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.282347,-73.803194,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.282056,-73.80225,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.282056,-73.80225,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.281889,-73.802292,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.374225,-73.89315,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.374225,-73.89315,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.374225,-73.89315,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.374333,-73.892483,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.374333,-73.892483,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.374333,-73.892483,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.374333,-73.892483,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.374333,-73.892483,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.238139,-73.82425,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.282861,-73.802694,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.282861,-73.802694,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.283014,-73.802569,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.283014,-73.802569,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.282236,-73.802222,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.282236,-73.802222,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.378514,-73.8035,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.385772,-73.867675,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.391,-73.859292,2021
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.172194,-73.639194,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2020
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.148325,-73.597855,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.148325,-73.597855,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.148307,-73.597982,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.148307,-73.597982,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.055135,-73.537139,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.055135,-73.537139,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.055135,-73.537139,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.055135,-73.537139,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.616862,-73.619489,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.165944,-73.630528,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.172194,-73.639194,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.081829,-73.846958,2013
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.081829,-73.846958,2013
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.081829,-73.846958,2013
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.081829,-73.846958,2013
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.33625,-73.513472,2004
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7.092736,-73.226914,1990
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.686039,-73.656167,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.97874,-73.567533,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.658193,-73.661463,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.658193,-73.661463,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.658193,-73.661463,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.658193,-73.661463,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.994206,-73.60063,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.98587,-73.791876,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.98587,-73.791876,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.98587,-73.791876,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.209639,-73.984639,2005
"Abarema jupunba (Willd.) Britton & Killip","13000004",2977854,"SOUTH_AMERICA",6.000833,-74.000433,1986
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.501231,-75.258899,2017
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7,-75.5,1996
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",7,-75.5,1976
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.504531,-74.937011,2012
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.358592,-74.99554,2007
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.778889,-75.080833,2004
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.76463,-75.09901,2003
"Abarema jupunba (Willd.) Britton & Killip","13000004",2977854,"SOUTH_AMERICA",6.6,-75.21666,2002
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.581492,-75.195356,2001
"Abarema jupunba (Willd.) Britton & Killip","13000004",2977854,"SOUTH_AMERICA",6.68333,-75.21666,2001
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.7914,-75.1037,1999
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.546675,-75.226576,1981
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.55981,-75.2271,1960
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237889,-74.566139,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237861,-74.566139,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237722,-74.566194,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237694,-74.566194,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237639,-74.566111,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237611,-74.566167,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237556,-74.566167,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237556,-74.566167,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237639,-74.566167,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237667,-74.566028,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237583,-74.566028,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237528,-74.565972,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237583,-74.566,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237528,-74.566056,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237472,-74.566,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237528,-74.566083,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237472,-74.566056,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237444,-74.565944,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.237194,-74.565944,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.239944,-74.568333,2019
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.98973,-75.008894,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.989784,-75.008849,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.989777,-75.008826,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.989762,-75.008821,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.989702,-75.008828,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.987167,-75.003605,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.986601,-75.001248,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.986601,-75.001248,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.986608,-75.001253,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.986565,-75.001018,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.986565,-75.001018,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.986565,-75.001018,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.006753,-75.072256,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.98927,-75.007635,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.988382,-75.005997,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.986202,-74.999676,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.98628,-74.999709,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.985791,-74.999425,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.985817,-74.999386,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.985279,-74.999176,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.985279,-74.999176,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.985212,-74.999111,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.982919,-74.994409,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.982919,-74.994409,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.991136,-75.041963,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.991099,-75.041678,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.99119,-75.041841,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.991213,-75.041747,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.991234,-75.041625,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.991203,-75.041758,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.985711,-74.999369,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.980626,-74.980052,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.980626,-74.980052,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.980643,-74.980051,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.0096,-75.093813,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009675,-75.093797,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.999592,-75.05941,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.999592,-75.05941,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.999592,-75.05941,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.999609,-75.059415,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.999645,-75.059379,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.999645,-75.059379,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.999645,-75.05937,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009732,-75.083938,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009732,-75.083938,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009732,-75.083938,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009732,-75.083938,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009732,-75.083938,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.991132,-75.042129,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.991132,-75.042129,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.991132,-75.042129,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.978518,-74.95527,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.999843,-75.059772,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.987754,-74.923319,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009793,-75.084198,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009793,-75.084198,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009793,-75.084198,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009798,-75.084523,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",5.982947,-74.994388,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009657,-75.082172,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009657,-75.082172,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009655,-75.082143,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009655,-75.082143,2018
"Abarema jupunba (Willd.) Britton & Killip",NA,2977854,"SOUTH_AMERICA",6.009678,-75.081794,2018
