"scientificName","taxonID","taxonKey","continent","decimalLatitude","decimalLongitude","year"
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-4.201203,-69.940703,2022
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.654167,-56.422222,2021
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-24.62,-54.247778,2021
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.959393,-48.906855,2021
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-15.774838,-47.877077,2020
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-15.729722,-47.858611,2020
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-15.756566,-47.954763,2019
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-15.756587,-47.954757,2019
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-15.760271,-47.883794,2019
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-1.465282,-48.505744,2018
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.4375,-48.435,2018
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.58,-57.679861,2018
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-22.718889,-53.172389,2016
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-9.884833,-56.079056,2015
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-9.910194,-55.740861,2014
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-10.776611,-55.737944,2014
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-17.986944,-46.907778,2014
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-17.986944,-46.907778,2013
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-17.986944,-46.907778,2013
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-20.552437,-56.641045,2013
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.550944,-57.553972,2013
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.455833,-48.490278,2012
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.455833,-48.490278,2012
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.438611,-48.447222,2012
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-22.905833,-47.060833,2012
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.433611,-48.446389,2011
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.433611,-48.446389,2011
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.455833,-48.490278,2011
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.450278,-48.446389,2011
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-1.455833,-48.490278,2011
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-24.113611,-52.32,2007
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-24.113556,-52.32,2007
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-25.091111,-52.32,2007
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-24.113333,-52.32,2007
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.535556,-49.486389,2005
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.5393888,-49.4869868,2005
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-18.9689,-49.465,2005
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.933333,-47.9,2004
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.933333,-47.9,2004
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-22.9056,-47.0608,2003
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-30.046583,-51.118389,2002
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-2.255,-48.263611,2001
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-4.15,-69.95,1999
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-20.442778,-54.646389,1999
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-22.7,-47.633333,1993
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-22.7,-47.633333,1993
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.779722,-47.929722,1992
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-20.5,-54.6,1991
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-22.9056,-47.0608,1991
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-20.5,-54.6,1990
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.016667,-57.65,1988
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-19.016667,-57.65,1988
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.779722,-47.929722,1986
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-3.166032,-45.938086,1985
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-3.166032,-45.938086,1985
"Adenanthera pavonina L.","13024741",2951846,"SOUTH_AMERICA",-22.33333,-60.08333,1984
"Adenanthera pavonina L.","13024741",2951846,"SOUTH_AMERICA",-22.33333,-60.08333,1984
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.779722,-47.929722,1984
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.779722,-47.929722,1981
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.598889,-56.1,1979
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.793889,-47.887778,1978
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.8125,-47.9375,1970
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-5.786403,-35.207978,2024
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-22.953173,-43.197596,2024
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-6.248333,-42.857778,2023
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-22.954382,-43.029407,2023
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-22.955028,-43.030697,2023
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-10.107908,-36.249044,2022
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-2.555472,-44.306111,2022
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.349167,-39.576944,2022
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.465833,-39.127778,2020
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-5.826111,-35.216389,2019
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-5.826111,-35.216389,2019
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-8.054167,-34.881111,2019
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-5.840278,-35.222222,2019
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-5.840278,-35.222222,2019
"Adenanthera pavonina L.","158007",2951846,"SOUTH_AMERICA",-20.581759,-40.53874,2018
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.992222,-39.990278,2017
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-16.4948,-39.0715,2017
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-7.635556,-35.408333,2017
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-7.635556,-35.408333,2017
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-15.676111,-43.518333,2016
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-2.539083,-44.282889,2016
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-5.8425,-35.200833,2016
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-5.8425,-35.200833,2016
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-2.550194,-44.3105,2016
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-3.748333,-38.552778,2015
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-3.748272,-38.552739,2015
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-8.054167,-34.881111,2014
"Adenanthera pavonina L.",NA,2951846,"SOUTH_AMERICA",-9.283333,-40.283333,2013
