"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","establishmentMeans","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","institutionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","collectionID","name","networkKeys","higherClassification","datasetName","institutionID","language","type","rights","verbatimEventDate","bibliographicCitation","higherGeography","preparations","vernacularName","county","nomenclaturalCode","georeferenceProtocol","fieldNumber","organismID","locationID","accessRights","georeferenceSources","individualCount","verbatimCoordinateSystem","georeferenceRemarks","typeStatus","collectionKey","habitat","taxonID"
"3467877318","Acioa edulis Prance",-4.427572,-62.311006,"cdc,incomis,inmafu,diffown","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","8595cd50-87c0-11dc-bb35-b8a03c50a862","BR","EML","2024-11-24T04:43:36.427+00:00","2024-11-24T05:45:47.613+00:00",474,"PRESERVED_SPECIMEN","PRESENT","native",2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC","2017-09-01T00:00:00",36,0,"SOUTH_AMERICA","Amazonas",2017,6,10,"2017-06-10",161,161,"2024-09-06T13:33:38.000+00:00","2024-11-24T05:45:47.613+00:00","https://specieslink.net/guid/295/17681","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://specieslink.net/guid/295/17681","none","none","dcee9d65-f50b-435d-98f4-5aa875624b3e",FALSE,"Machado, CC","Machado, CC","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","317","https://specieslink.net/guid/295/17681","Beruri","Reserva de Desenvolvimento Sustentável Piagaçu-Pur, Comunidade Uixi","EAFM","3467877318","https://specieslink.net/guid/295/17681","17681","IFAM","Instituto Federal de Educação, Ciência e Tecnologia","Árvore de 16 metros, 58cm DAP; base acanalada até os 3 metros, com raízes superficiais, ritidoma escamoso, casca viva vinho e fribrosa, alburno amarelo; comestível.; Capoeira, área próxima a roçados ; HA","https://specieslink.net/col/295","Acioa edulis Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4519441308","Acioa edulis Prance",-5.323056,-62.012222,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-12-05T22:22:11.903+00:00","2024-12-05T23:26:15.450+00:00",427,"PRESERVED_SPECIMEN","PRESENT",NA,2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA",NA,2010,9,20,"2010-09-20T00:00",263,263,"2023-02-15T13:40:09.257+00:00","2024-12-05T23:26:15.450+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"K001577331","none","none","fa252605-26f6-426c-9892-94d071c2c77f",TRUE,"Prata, E.M.B.; Ferreira, J.R.M.; Souza, S.S.","Sothers, C.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"676","K001577331",NA,"Margem da BR-319, km 390-400 no sentido Manaus-Porto Velho","Herbarium","4519441308","http://specimens.kew.org/herbarium/K001577331","K001577331","K",NA,NA,NA,"Acioa edulis Prance","17abcf75-2f1e-46dd-bf75-a5b21dd02655","Chrysobalanaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042688103","Acioa edulis Prance",-5.32312,-62.01,"gass84,gdativ,inmano","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","ada4205f-679c-4a86-9759-ff652ac467b3","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","BR","EML","2024-10-07T09:02:56.348+00:00","2024-10-07T09:08:20.812+00:00",353,"PRESERVED_SPECIMEN","PRESENT",NA,2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC","2010-11-01T00:00:00",0,0,"SOUTH_AMERICA","Amazonas",2010,9,20,"2010-09-20",263,263,"2014-09-26T00:00:00.000+00:00","2024-10-07T09:08:20.812+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:inpa:herbarium:222691","none","none",NA,TRUE,"Mike Hopkins","Prata, E.M.B.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Instituto Nacional de Pesquisas da Amazônia (INPA)","676","urn:catalog:inpa:herbarium:222691",NA,"Margem da BR-319, km 390-400 no sentido Manaus - P","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","1042688103","urn:catalog:inpa:herbarium:222691","238982","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,NA,NA,"Acioa edulis Prance",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","01.263.896/0015-60","pt","Collection","License Elements",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998452150","Acioa edulis Prance",-4.885833,-65.153333,"cdc,cdround,gass84,iddativ,incomis,inmafu","803eb96c-4779-41e3-a511-fd124732774f","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:09:09.350+00:00","2024-07-01T12:15:55.427+00:00",206,"PRESERVED_SPECIMEN","PRESENT",NA,2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Amazonas",2006,8,15,"2006-08-15",227,227,NA,"2024-07-01T12:15:55.427+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"5494760","none","none","86257d69-69d1-42ba-88d6-266c5c7e39ed",TRUE,"Bastos, M.N.C.;Carvalho, A.C.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","MG","2551","5494760","Coari","Coari","MG","2998452150","5494760","MG181234","MG",NA,NA,NA,"Acioa edulis Prance","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,NA,NA,NA,NA,NA,"2006-08-15","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5494760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4415945943","Acioa edulis Prance",-4.885833,-65.153333,"cdc,cdround,inmano","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","8595cd50-87c0-11dc-bb35-b8a03c50a862","BR","EML","2024-12-02T21:48:55.821+00:00","2024-12-02T23:54:36.431+00:00",468,"PRESERVED_SPECIMEN","PRESENT","native",2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Amazonas",2006,8,15,"2006-08-15",227,227,"2024-10-01T00:00:12.000+00:00","2024-12-02T23:54:36.431+00:00","https://specieslink.net/guid/302/1413","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://specieslink.net/guid/302/1413","none","none",NA,TRUE,"Bastos, M. de N do C.; Carvalho, A.C.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Herbário Profª. Drª. Marlene Freitas da Silva","2551","https://specieslink.net/guid/302/1413","Coari","Base da Petrolífera Geólogo Pedro de Moura. Mata ombrófila densa. Margem do rio Urucu.","MFS","4415945943","https://specieslink.net/guid/302/1413","1413","UEPA","Universidade do Estado do Pará","Árvore com cerca de 40m de altura. Frutos imaturos marrons claro. Habito: Árvore","https://specieslink.net/col/302","Acioa edulis Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4855632433","Acioa edulis Prance",-4.885833,-65.153333,"cdc,cdround,inmano","24217e09-f3b0-45a6-a0d5-e10b69a09370","dbf378dd-b030-4049-bc9c-b5b8643e67cd","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","8595cd50-87c0-11dc-bb35-b8a03c50a862","BR","EML","2024-12-01T03:33:35.043+00:00","2024-12-01T03:33:45.320+00:00",305,"PRESERVED_SPECIMEN","PRESENT","native",2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Amazonas",2006,8,15,"2006-08-15",227,227,"2024-09-01T12:02:52.000+00:00","2024-12-01T03:33:45.320+00:00","https://specieslink.net/guid/469/124","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"https://specieslink.net/guid/469/124","none","none",NA,TRUE,"Bastos, M. de N. do C.; Carvalho, A.C.M",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Herbário Profª. Drª. Marlene Freitas da Silva - Coleção de Frutos","2551","https://specieslink.net/guid/469/124","Coari","Base da Petrolífera Geólogo Pedro de Moura. Estrada p/ porto Evandro. Mata ombrófila densa, margem do rio Urucu.","MFS-FRUTOS","4855632433","https://specieslink.net/guid/469/124","124","UEPA","Universidade do Estado do Pará","Fruto do tipo drupa, oblonga, coloração pardo-escura. Pericarpo rígido, lenhoso e esponjoso que encerra uma castanha com envoltório escuro, quase preto, envolvendo a semente de cor branca. Informações adicionais: As sementes são comidas cruas ou assadas, tal como fazem com a castanha-de-galinha. As sementes fornecem ainda um óleo, que pode ser usado na culinária ou na fabricação de sabão caseiro. Fonte: Cavalcante, P.B. (2010) - Frutas comestíveis na Amazônia; Costa-Singh, et al. (2012) - Caracterização e compostos bioativos do óleo de Castanha-de-cutia ( Couepia edulis).","https://specieslink.net/col/469","Acioa edulis Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314908081","Acioa edulis Prance",-4.885833,-65.153333,"cdc,conti,cdround,cudc,cuiv,gass84,colmano,inmafu","318730e8-4140-4297-b03c-4d34d0b6e0bd","4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4","43d575e8-6726-46a9-9464-dca8952b0758","4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4","BR","EML","2023-12-05T16:46:15.427+00:00","2024-01-25T06:23:19.157+00:00",301,"PRESERVED_SPECIMEN","PRESENT",NA,2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Amazonas",2006,8,15,"2006-08-15",227,227,NA,"2024-01-25T06:23:19.157+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"MG181234","none","none","bd096872-1315-4d9a-87e9-152e4af6eee9",TRUE,"Bastos, M.N.C.; Carvalho, A.C.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA",NA,"2551","MG181234",NA,"Coari","HERBMG","1314908081","MG181234","MG181234","MPEG",NA,NA,NA,"Acioa edulis Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amazonas, Coari","exsicata - 0","castanha de cutia","Coari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042695062","Acioa edulis Prance",-4.5048,-65.05,"gass84,gdativ,inmano","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","ada4205f-679c-4a86-9759-ff652ac467b3","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","BR","EML","2024-10-07T09:02:56.348+00:00","2024-10-07T09:08:21.055+00:00",353,"PRESERVED_SPECIMEN","PRESENT",NA,2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC","2008-01-01T00:00:00",0,0,"SOUTH_AMERICA","Amazonas",2005,9,15,"2005-09-15",258,258,"2014-09-26T00:00:00.000+00:00","2024-10-07T09:08:21.055+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:inpa:herbarium:229328","none","none",NA,FALSE,"Mike Hopkins","Formiga, K.M.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Instituto Nacional de Pesquisas da Amazônia (INPA)","628","urn:catalog:inpa:herbarium:229328",NA,"Coari, Coari.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","1042695062","urn:catalog:inpa:herbarium:229328","249576","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,NA,NA,"Acioa edulis Prance",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","01.263.896/0015-60","pt","Collection","License Elements",NA,NA,NA,NA,NA,"Coari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042520545","Acioa edulis Prance",-7.9,-73.47,"gass84,gdativ,inmano","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","ada4205f-679c-4a86-9759-ff652ac467b3","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","BR","EML","2024-10-07T09:02:56.348+00:00","2024-10-07T09:08:16.583+00:00",353,"PRESERVED_SPECIMEN","PRESENT",NA,2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC","1999-01-01T00:00:00",0,0,"SOUTH_AMERICA","Acre",1991,11,8,"1991-11-08",312,312,"2014-09-26T00:00:00.000+00:00","2024-10-07T09:08:16.583+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:inpa:herbarium:54658","none","none",NA,FALSE,"Mike Hopkins","Prance, G.T.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Instituto Nacional de Pesquisas da Amazônia (INPA)","10628","urn:catalog:inpa:herbarium:54658",NA,"Ramal do Banho a 5 Km da Sede do Município","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","1042520545","urn:catalog:inpa:herbarium:54658","182048","Instituto Nacional de Pesquisas da Amazônia (INPA)",NA,NA,NA,"Acioa edulis Prance",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","01.263.896/0015-60","pt","Collection","License Elements",NA,NA,NA,NA,NA,"Mâncio Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4975200906","Acioa edulis Prance",-2.883334,-67.833333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-12-05T22:22:11.903+00:00","2024-12-05T23:25:04.359+00:00",427,"PRESERVED_SPECIMEN","PRESENT",NA,2984895,6,7707728,220,1414,9111,2984893,2984895,2984895,"Acioa edulis Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Acioa","Acioa edulis","Acioa","edulis","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA",NA,1986,11,18,"1986-11-18T00:00",322,322,"2024-10-31T18:03:07.613+00:00","2024-12-05T23:25:04.359+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"K001242073","none","none","fa252605-26f6-426c-9892-94d071c2c77f",TRUE,"Daly, D.C.; Cavalcante, P.B.; Venturiani, G.; Pinho, V.S.; dos Santos, A.G.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"4348","K001242073",NA,"Upper Rio Solimões.; Mun. Tonantins, Uitinga Pará, Rio Tonantins, 025 min. upstream by motorboat from confluence with Rio Solimões.","Herbarium","4975200906","http://specimens.kew.org/herbarium/K001242073","K001242073","K",NA,NA,NA,"Acioa edulis Prance","17abcf75-2f1e-46dd-bf75-a5b21dd02655","Chrysobalanaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
